searchName;relationNumber;nameLine1;nameLine2;nameLine3;addressLine1;addressLine2;addressLine3;postalCode;city;countryCode;subentityCode;postOfficeBox;postOfficeBoxPostalcode;postOfficeBoxCity;postOfficeBoxCountry;telephoneNumber;telefaxNumber;emailAddress;internetAddress;contactPerson;typeOfRelation;currencyCode;vatCode;languageCode;relationGroup;paymentTerm;creditLimit;vatNumberOrg;vatNumber
NOAPIASASKARMS0001;10037344016;Apias As;-;;Postboks 1255   ;;;5508;Karmsund;NO;;;;;;;;;;;1;;0;;1;;;819398542;NO819398542
NOADVOKATFIALTA0001;10037381406;Advokatfirmaet Hegg & Co As;Avd Alta;;Postboks 1224  ;;;9504;Alta;NO;;;;;;;;;;;1;;0;;1;;;989168142;NO989168142
NOAUSTAGDERAREND0006;10037396842;Aust-Agder Museum Og Arkiv Iks;Avd Setedalsmuseet;;Parkveien 16 A;;;4838;ARENDAL;NO;;;;;;;;;;;1;;0;;1;;;986088695;NO986088695
NOARBAINKLURUD0001;10037422838;Arba Inkludering As;-;;Postboks 128  ;;;1309;Rud;NO;;;;;;;;;;;1;;0;;1;;;919980184;NO919980184
NOAQUATEKNIVARHA0001;10037432605;Aquateknikk As;-;;Tjemslandshagen 26;;;4360;Varhaug;NO;;;;;;;;;;;1;;0;;1;;;919766751;NO919766751
NO1STCLASSAOSLO0001;10037446142;1stclass As;-;;Postboks 353 Alnabru  ;;;0614;Oslo;NO;;;;;;;;;;;1;;0;;1;;;919996641;NO919996641
NOAHMEDTAXISANDV0001;10037452025;Ahmed Taxi;-;;Postboks 52  ;;;1300;Sandvika;NO;;;;;;;;;;;1;;0;;1;;;919903473;NO919903473
NOADEGAASOSLO0001;10037458030;Adega As;-;;Karenslyst Allé 4 ;;;0278;Oslo;NO;;;;;;;;;;;1;;0;;1;;;914122589;NO914122589
NO2HOMEASHYLKJ0001;10037463097;2Home As;-;;Hylkjeflaten 18 ;;;5109;Hylkje;NO;;;;;;;;;;;1;;0;;1;;;919085282;NO919085282
NOARTINDENTTROND0001;10037499612;Art In Dent As;Avd Verdal;;Postboks 763 Sentrum  ;;;7408;Trondheim;NO;;;;;;;;;;;1;;0;;1;;;961105250;NO961105250
NOADVOKATFIKIRKE0002;10037514949;Advokatfirmaet Glomdal Juridiske As;-;;Postboks 56   ;;;2261;Kirkenær;NO;;;;;;;;;;;1;;0;;1;;;920271669;NO920271669
NOAUTOLINEAGARDE0001;10037516332;Autoline As;Avd Gardermoen;;Postboks 5  ;;;2061;Gardermoen;NO;;;;;;;;;;;1;;0;;1;;;980110281;NO980110281
NOASKERHYDRASKER0001;10037518437;Asker Hydraulikk As;-;;Solbråveien 32 B;;;1383;Asker;NO;;;;;;;;;;;1;;0;;1;;;919501812;NO919501812
NOADVISORWEKLEPP0001;10037529046;Advisorwest As;-;;Storebotn 57 A;;;5309;KLEPPESTØ;NO;;;;;;;;;;;1;;0;;1;;;819882932;NO819882932
NOANIMALIAASTAVA0001;10037533154;Animalia As;-;;Postboks 40 Forus;;;4064;STAVANGER;NO;;;;;;;;;;;1;;0;;1;;;919117060;NO919117060
NOARTEXPEDIEYDEH0001;10037544920;Art Expedition Da;-;;Helleskogen 24 ;;;4810;EYDEHAVN;NO;;;;;;;;;;;1;;0;;1;;;920242367;NO920242367
NOANFORIMPOBERGE0001;10037570420;An For Import Og Eksport Kheder Ahm;-;;Postboks 21 Sentrum  ;;;5803;Bergen;NO;;;;;;;;;;;1;;0;;1;;;920297153;NO920297153
NOACUMENENEOSLO0001;10037582151;Acumen Energy As;-;;Postboks 1830 Vika  ;;;0123;Oslo;NO;;;;;;;;;;;1;;0;;1;;;919223367;NO919223367
NOADVOKATFIOSLO0095;10037588281;Advokatfirmaet Malik;-;;Kristian Augusts Gate 12 ;;;0164;Oslo;NO;;;;;;;;;;;1;;0;;1;;;920195490;NO920195490
NOARVESOLVEHEIMD0001;10037589404;Arvesølvet As;-;;Vestre Rosten 69 ;;;7072;Heimdal;NO;;;;;;;;;;;1;;0;;1;;;917792852;NO917792852
NOANADIGMEATROND0001;10037612255;Anadigme As;-;;Postboks 3261 Torgarden;;;7439;TRONDHEIM;NO;;;;;;;;;;;1;;0;;1;;;998418747;NO998418747
NOBALTAZARROSLO0001;10037636676;Baltazar Ristorante & Enoteca As;-;;Dronningens Gate 27 ;;;0154;OSLO;NO;;;;;;;;;;;1;;0;;1;;;999221912;NO999221912
NOABRAHAMSEFINST0001;10037647434;Abrahamsen Audio As;-;;Postboks 10  ;;;1468;Finstadjordet;NO;;;;;;;;;;;1;;0;;1;;;819330212;NO819330212
NOANNAIPOOPULSTE0001;10037663639;Annai Poopathi Tamilsk Kultursenter;-;;Postboks 478;;;6067;ULSTEINVIK;NO;;;;;;;;;;;1;;0;;1;;;911867923;NO911867923
NOADVOKATFINORDF0001;10037675369;Advokatfirmaet Bjørlo;-;;Postboks 89;;;6771;NORDFJORDEID;NO;;;;;;;;;;;1;;0;;1;;;920218415;NO920218415
NOADETTLAFFOSLO0001;10037675971;A Dettlaff Bygg;-;;Postboks 3911 Ullevål Stadion  ;;;0806;Oslo;NO;;;;;;;;;;;1;;0;;1;;;918882103;NO918882103
NOARTISTNORHAMME0001;10037713921;Artist Norge Jostein Ravnberg;-;;Postboks 1093 Fuglenes  ;;;9616;Hammerfest;NO;;;;;;;;;;;1;;0;;1;;;987616768;NO987616768
NOANGELTVEDSANDE0001;10037791976;Angeltvedt Consulting AS;-;;Solløkkasletta 24 ;;;3233;Sandefjord;NO;;;;;;;;;;;1;;0;;1;;;918447733;NO918447733
NOAUDUNJORSSTAVA0001;10037800512;Audun Jørstad Lillekjendlie As;-;;Løvdahls Gate 41 ;;;4008;Stavanger;NO;;;;;;;;;;;1;;0;;1;;;920415717;NO920415717
NOB100ENERGBERGE0001;10037862223;B100 Energi As;-;;Postboks 55 Bønes  ;;;5849;Bergen;NO;;;;;;;;;;;1;;0;;1;;;992239131;NO992239131
NOARMANDCONSANDE0001;10037871059;Armand Consulting Jan Armand Audens;-;;Gallebergveien 10 ;;;3070;SANDE I VESTFOLD;NO;;;;;;;;;;;1;;0;;1;;;994261029;NO994261029
NOAKERSHUSUNANNE0001;10037921359;Akershus Utleie Holding AS;-;;Engervegen 150 ;;;2030;Nannestad;NO;;;;;;;;;;;1;;0;;1;;;996905993;NO996905993
NOADVOKATFIOSLO0096;10037968046;Advokatfirmaet Td Legal AS;-;;Sørvangen 22 A;;;0282;Oslo;NO;;;;;;;;;;;1;;0;;1;;;920226647;NO920226647
NOAUSTAGDERTVEDE0001;10037984803;Aust-Agder Innendørs Golfsenter As;-;;Industriveien 9 ;;;4900;Tvedestrand;NO;;;;;;;;;;;1;;0;;1;;;920481264;NO920481264
NOANDRETILHOSLO0001;10038006929;Andre Til Høyre As;-;;Youngs Gate 19 ;;;0181;Oslo;NO;;;;;;;;;;;1;;0;;1;;;819813302;NO819813302
NOADAMODATIRASTA0001;10038037718;Adamo Dating As;-;;Postboks 82   ;;;1469;Rasta;NO;;;;;;;;;;;1;;0;;1;;;920237665;NO920237665
NOANDREASSEDRAMM0001;10038069323;Andreassen Mur, Flis & Betong As;-;;Nedre Torggate 18 A;;;3015;Drammen;NO;;;;;;;;;;;1;;0;;1;;;916337957;NO916337957
NOBETRANSPOTROND0001;10038098710;B E Transport Bjørn Erik Enger;-;;Postboks 5550 Nidarvoll  ;;;7480;Trondheim;NO;;;;;;;;;;;1;;0;;1;;;974494620;NO974494620
NOANDVORDGRHAGAN0001;10038153960;Andvord Grafisk AS;Avd Spama;;Brennaveien 20 B;;;1481;Hagan;NO;;;;;;;;;;;1;;0;;1;;;910235915;NO910235915
NOAMUNDREBBLIER0001;10038163100;Amund Rebbestad As;Avd Pib Rema 1000 Lierbye;;Bruveien 2 ;;;3403;Lier;NO;;;;;;;;;;;1;;0;;1;;;920571778;NO920571778
NOAAGESTADASLEMM0001;10038210414;Aagestad Agenturer;-;;Postboks 78  ;;;3471;Slemmestad;NO;;;;;;;;;;;1;;0;;1;;;918641459;NO918641459
NOAWGRUPPENANDEB0001;10038212857;Aw Gruppen Glenn Ivar Andersen;-;;Eikeveien 1 ;;;3158;Andebu;NO;;;;;;;;;;;1;;0;;1;;;920470564;NO920470564
NOARBAINKLURUD0002;10038239546;Arba Inkludering As;Avd Vakås;;Postboks 128  ;;;1309;Rud;NO;;;;;;;;;;;1;;0;;1;;;919980184;NO919980184
NOANETTEBESBERGE0001;10038251798;Anette Bessesen As;Pib Rema 1000 Spectrum Fyllingsdale;;Postboks 1401 Oasen  ;;;5844;Bergen;NO;;;;;;;;;;;1;;0;;1;;;917971269;NO917971269
NOADANSHELSOSLO0001;10038292958;Adans Helse Og Omsorg;-;;Postboks 9015 Grønland  ;;;0133;Oslo;NO;;;;;;;;;;;1;;0;;1;;;818934092;NO818934092
NOAKTIVPARKNOTTE0001;10038303649;Aktiv Park As;-;;Postboks 178 Teie  ;;;3106;Nøtterøy;NO;;;;;;;;;;;1;;0;;1;;;918504257;NO918504257
NOARCTICSEAFLEKK0001;10038312327;Arctic Seaweed As;-;;Lyngveien 41 ;;;4400;Flekkefjord;NO;;;;;;;;;;;1;;0;;1;;;917378819;NO917378819
NOARENDALHAAREND0001;10038352992;Arendal Hagesenter As;-;;Postboks 1560 Stoa  ;;;4856;Arendal;NO;;;;;;;;;;;1;;0;;1;;;920742270;NO920742270
NOALTPASTELHELLE0001;10038420880;Alt På Stell As;-;;Fossingveien 57 ;;;3790;Helle;NO;;;;;;;;;;;1;;0;;1;;;919371978;NO919371978
NOARCTICSWISTAVA0001;10038508411;Arctic Swimwear As;-;;Grødemveien 67 A;;;4029;Stavanger;NO;;;;;;;;;;;1;;0;;1;;;918147837;NO918147837
NOBALKEKAFFSTANG0001;10038667076;Balke Kaffe AS;-;;Gaupevegen 2 ;;;2335;Stange;NO;;;;;;;;;;;1;;0;;1;;;920737994;NO920737994
NOAMGPNORARTROND0001;10038773288;Amgp-Norartistikk Puto;-;;Postboks 5527 Nidarvoll  ;;;7480;Trondheim;NO;;;;;;;;;;;1;;0;;1;;;913501810;NO913501810
NOADVOKATFIOSLO0097;10038786660;Advokatfirmaet Wiermyhr As;-;;Tjuvholmen Allé 3 ;;;0252;Oslo;NO;;;;;;;;;;;1;;0;;1;;;920218237;NO920218237
